"month(e.created_at)","Location"
7,POINT(22.012935833333 50.019158333333)
7,POINT(22.008758833333 50.018349)
7,POINT(22.004497666667 50.0341955)
7,POINT(22.004425666667 50.034217833333)
7,POINT(22.003649 50.031330333333)
7,POINT(22.016479333333 50.0306975)
7,POINT(22.003646 50.031333833333)
7,POINT(22.012951833333 50.019119833333)
7,POINT(22.005789833333 50.040637833333)
7,POINT(22.012977166667 50.019103166667)
7,POINT(21.996631833333 50.023506333333)
7,POINT(22.017487666667 50.0229065)
7,POINT(22.006039666667 50.024685666667)
7,POINT(22.006509333333 50.036826833333)
7,POINT(22.005693666667 50.025249166667)
7,POINT(21.994153833333 50.038129833333)
7,POINT(21.996178166667 50.039169166667)
7,POINT(22.013240666667 50.027972166667)
7,POINT(22.0157545 50.026474)
7,POINT(21.9955025 50.023214833333)
7,POINT(21.995570333333 50.023178833333)
7,POINT(21.992648166667 50.040312833333)
7,POINT(22.016286333333 50.0229495)
7,POINT(22.000487666667 50.029632666667)
7,POINT(21.998995666667 50.041816333333)
7,POINT(22.006916166667 50.040169166667)
7,POINT(22.006885166667 50.0401045)
7,POINT(22.014783666667 50.027313333333)
7,POINT(21.999929333333 50.030830333333)
7,POINT(21.994505833333 50.0308565)
7,POINT(21.9929185 50.040307333333)
7,POINT(21.993794166667 50.0401745)
7,POINT(21.991361 50.031423166667)
7,POINT(22.017547166667 50.019569666667)
7,POINT(22.017220166667 50.019526)
7,POINT(22.0005185 50.030885166667)
7,POINT(22.0031055 50.030516833333)
7,POINT(22.000656333333 50.0300695)
7,POINT(21.994411 50.030880666667)
7,POINT(21.995774833333 50.037639333333)
7,POINT(22.005741333333 50.0254645)
7,POINT(22.0059175 50.025428)
7,POINT(21.9958425 50.037611833333)
7,POINT(21.994388666667 50.030898833333)
7,POINT(22.0222045 50.038022833333)
7,POINT(21.9945385 50.038413333333)
7,POINT(21.994539 50.038458166667)
7,POINT(21.998990666667 50.041498833333)
7,POINT(22.003838833333 50.029847166667)
7,POINT(21.994422333333 50.030843)
7,POINT(21.997063166667 50.0293035)
7,POINT(22.013031333333 50.019151833333)
7,POINT(21.994409 50.030876666667)
7,POINT(21.998890166667 50.0415685)
7,POINT(21.994563 50.038381333333)
7,POINT(22.0060055 50.0254345)
7,POINT(22.015056166667 50.027977)
7,POINT(21.9957335 50.023404333333)
7,POINT(21.995478666667 50.0233625)
7,POINT(22.014155 50.033890333333)
7,POINT(22.013009166667 50.019133333333)
7,POINT(22.002722666667 50.040460666667)
7,POINT(22.002333 50.039712333333)
7,POINT(22.002746166667 50.040482)
7,POINT(22.022236 50.0380365)
7,POINT(21.9945475 50.038406333333)
7,POINT(22.000865166667 50.0312595)
7,POINT(22.012364333333 50.018865333333)
7,POINT(21.9958565 50.023422)
7,POINT(21.991381166667 50.024531333333)
7,POINT(22.009001 50.029520166667)
7,POINT(22.004515 50.030388166667)
7,POINT(22.002880833333 50.031423666667)
7,POINT(22.005123333333 50.0366725)
7,POINT(21.9958005 50.023423666667)
7,POINT(22.017361666667 50.039115333333)
7,POINT(21.9973195 50.038217666667)
7,POINT(22.0173415 50.0390965)
7,POINT(21.991346833333 50.031393333333)
7,POINT(22.017430333333 50.022998666667)
7,POINT(22.017539833333 50.0230375)
7,POINT(21.995510333333 50.023286833333)
7,POINT(21.991343833333 50.024509833333)
7,POINT(21.998862166667 50.041651833333)
7,POINT(21.997883666667 50.038102166667)
7,POINT(21.997903333333 50.038153166667)
7,POINT(22.001171833333 50.036560166667)
7,POINT(21.998184166667 50.0406935)
7,POINT(21.998381666667 50.040620666667)
7,POINT(22.0032105 50.037789333333)
7,POINT(22.005036333333 50.023259666667)
7,POINT(21.991405833333 50.0244895)
7,POINT(22.001145833333 50.036604666667)
7,POINT(21.995876666667 50.023459)
7,POINT(22.001358333333 50.036646166667)
7,POINT(21.998739833333 50.0415895)
7,POINT(21.998748833333 50.0416655)
7,POINT(21.999106833333 50.0471195)
7,POINT(22.017508166667 50.019422)
7,POINT(21.995640833333 50.023459)
7,POINT(21.99871 50.041922166667)
7,POINT(22.0042045 50.034153)
7,POINT(21.995646166667 50.023441666667)
7,POINT(22.003411 50.036922)
7,POINT(22.007087333333 50.039275833333)
7,POINT(21.998915166667 50.041762166667)
7,POINT(21.9990125 50.041693333333)
7,POINT(22.001041833333 50.034961)
7,POINT(21.995600166667 50.023463333333)
7,POINT(22.0174985 50.029045833333)
7,POINT(22.003605333333 50.037487333333)
7,POINT(22.015320833333 50.027107666667)
7,POINT(22.000116666667 50.040633166667)
7,POINT(22.003990833333 50.037552666667)
7,POINT(21.993238 50.014030166667)
7,POINT(21.993457333333 50.040192166667)
7,POINT(22.015569833333 50.027232333333)
7,POINT(21.998839833333 50.0415845)
7,POINT(21.9934205 50.040168166667)
7,POINT(21.999105833333 50.041778)
7,POINT(22.00411 50.035766166667)
7,POINT(22.011666666667 50.033010833333)
7,POINT(22.017659666667 50.019710833333)
7,POINT(21.995697666667 50.023422166667)
7,POINT(22.001893166667 50.031821166667)
7,POINT(21.9992635 50.047058166667)
7,POINT(22.017672666667 50.019335333333)
7,POINT(21.995618666667 50.023543)
7,POINT(21.995662166667 50.023566666667)
7,POINT(21.9984455 50.040609833333)
7,POINT(21.999013166667 50.041816)
7,POINT(22.011660166667 50.033010333333)
7,POINT(21.9913225 50.024512333333)
7,POINT(21.995720166667 50.023501833333)
7,POINT(21.9993915 50.0319035)
7,POINT(21.996135 50.038869333333)
7,POINT(22.003775666667 50.037195833333)
7,POINT(21.998868833333 50.041486666667)
7,POINT(22.004060333333 50.034675666667)
7,POINT(21.994214666667 50.038092833333)
7,POINT(21.994166833333 50.0380875)
7,POINT(22.001342333333 50.036488833333)
7,POINT(21.995999 50.039068666667)
7,POINT(21.9988165 50.041554833333)
7,POINT(21.995248166667 50.038997666667)
7,POINT(21.99517 50.039010333333)
7,POINT(21.994252333333 50.038056666667)
7,POINT(21.994218 50.038037666667)
7,POINT(22.0124615 50.01908)
7,POINT(22.0055985 50.025049)
7,POINT(21.994321333333 50.038060333333)
7,POINT(22.005607666667 50.0250435)
7,POINT(22.005635166667 50.025052166667)
7,POINT(22.004834333333 50.030582833333)
7,POINT(22.004913166667 50.030497833333)
7,POINT(22.0058495 50.037730333333)
7,POINT(22.0015665 50.037362)
7,POINT(22.005697166667 50.037657833333)
7,POINT(22.005797666667 50.037692333333)
7,POINT(22.005719833333 50.037642)
7,POINT(22.004152333333 50.037491666667)
7,POINT(22.020756833333 50.0284935)
7,POINT(22.020777666667 50.028487666667)
7,POINT(21.9958125 50.023666)
7,POINT(22.000781 50.034456666667)
7,POINT(22.005650333333 50.037505833333)
7,POINT(21.9942385 50.038066)
7,POINT(22.004757833333 50.0305135)
7,POINT(22.003814666667 50.0372445)
7,POINT(22.003774833333 50.037181833333)
7,POINT(22.000776333333 50.034416166667)
7,POINT(21.994222833333 50.038099666667)
7,POINT(21.995192 50.038303833333)
7,POINT(22.002726333333 50.039398833333)
7,POINT(22.002612833333 50.039318666667)
7,POINT(21.999572166667 50.039387833333)
7,POINT(21.998899333333 50.041819666667)
7,POINT(22.009830833333 50.037373333333)
7,POINT(22.014088833333 50.033930333333)
7,POINT(21.995538666667 50.023305166667)
7,POINT(21.998950833333 50.041746333333)
7,POINT(21.996013 50.0234025)
7,POINT(22.005231333333 50.033655)
7,POINT(22.004922833333 50.033702333333)
7,POINT(22.000735666667 50.031726833333)
7,POINT(21.994889 50.0382255)
7,POINT(21.994124666667 50.038003333333)
7,POINT(21.994109 50.037984833333)
7,POINT(22.001369166667 50.031848333333)
7,POINT(22.004571666667 50.0319985)
7,POINT(22.001914166667 50.038119)
7,POINT(22.001717333333 50.0381445)
7,POINT(21.9975045 50.038999833333)
7,POINT(21.994808166667 50.039386166667)
7,POINT(22.016512166667 50.027408833333)
7,POINT(22.004136 50.031689333333)
7,POINT(21.994216666667 50.038022833333)
7,POINT(21.994195166667 50.038041666667)
7,POINT(22.018072833333 50.028815833333)
7,POINT(22.014155166667 50.038669666667)
7,POINT(21.996115833333 50.023392833333)
7,POINT(21.996048 50.023327666667)
7,POINT(22.0051185 50.036588333333)
7,POINT(22.014035333333 50.033941333333)
7,POINT(22.012117 50.034849166667)
7,POINT(22.013995333333 50.033899166667)
7,POINT(21.994215333333 50.0379785)
7,POINT(21.990364333333 50.042646)
7,POINT(21.9918755 50.037462666667)
7,POINT(21.9972825 50.038039833333)
7,POINT(21.9972885 50.038058666667)
7,POINT(21.991883166667 50.032213666667)
7,POINT(21.995576333333 50.023118)
7,POINT(21.9913995 50.024551833333)
7,POINT(21.995674 50.023288333333)
7,POINT(22.016540333333 50.0274125)
7,POINT(22.018488166667 50.019374333333)
7,POINT(21.9954785 50.023256166667)
7,POINT(21.996081666667 50.023384833333)
7,POINT(21.991934 50.032173166667)
7,POINT(21.991916166667 50.032189)
7,POINT(21.995753833333 50.023437666667)
7,POINT(21.991396833333 50.024541166667)
7,POINT(22.014062 50.033841333333)
7,POINT(21.992397833333 50.031733)
7,POINT(21.992779166667 50.0306585)
7,POINT(21.9955545 50.023393333333)
7,POINT(21.995564666667 50.023237833333)
7,POINT(21.994255333333 50.030802166667)
7,POINT(21.994586666667 50.0308115)
7,POINT(22.023075166667 50.0296775)
7,POINT(22.017218166667 50.030373666667)
7,POINT(21.997442166667 50.039027666667)
7,POINT(21.997458666667 50.03904)
7,POINT(22.017209166667 50.030382166667)
7,POINT(21.997411166667 50.039008166667)
7,POINT(21.997168333333 50.038895166667)
7,POINT(21.993425166667 50.0383895)
7,POINT(21.994105666667 50.0398225)
7,POINT(22.009362166667 50.029523333333)
7,POINT(21.9953175 50.023309333333)
7,POINT(21.994773166667 50.038797166667)
7,POINT(21.9940475 50.039908166667)
7,POINT(21.994142833333 50.039846666667)
7,POINT(21.998006 50.039529666667)
7,POINT(21.991407333333 50.024521666667)
7,POINT(21.9937425 50.020893833333)
7,POINT(21.9955745 50.0233555)
7,POINT(21.997917166667 50.024795666667)
7,POINT(21.995508833333 50.023351)
7,POINT(21.997885 50.0349875)
7,POINT(21.995409333333 50.023309333333)
7,POINT(21.998747833333 50.033758833333)
7,POINT(21.992829333333 50.0313945)
7,POINT(21.994236666667 50.030411833333)
7,POINT(21.995490166667 50.023456)
7,POINT(21.992817833333 50.030575)
7,POINT(21.991375333333 50.024524166667)
7,POINT(21.999681166667 50.023887333333)
7,POINT(21.997421 50.039018166667)
7,POINT(21.997363166667 50.035590666667)
7,POINT(21.989209166667 50.0240525)
7,POINT(21.990720666667 50.024727333333)
7,POINT(21.995784666667 50.023588166667)
7,POINT(21.995784833333 50.023627833333)
7,POINT(21.995770833333 50.023617166667)
7,POINT(22.003779 50.034936666667)
7,POINT(21.992998333333 50.030820666667)
7,POINT(21.9946225 50.030679166667)
7,POINT(21.994605333333 50.030697)
7,POINT(21.992995 50.030720666667)
7,POINT(22.002371 50.033518333333)
7,POINT(22.008524333333 50.037394333333)
7,POINT(21.9913435 50.024526333333)
7,POINT(21.995213833333 50.013811)
7,POINT(22.001645166667 50.021075666667)
7,POINT(21.995481 50.023328833333)
7,POINT(22.0075935 50.032226166667)
7,POINT(22.017363833333 50.030193166667)
7,POINT(22.004379333333 50.037812166667)
7,POINT(22.018047 50.0289245)
7,POINT(22.004447166667 50.037767333333)
7,POINT(21.995611666667 50.023276)
7,POINT(21.995417333333 50.023220833333)
7,POINT(21.992951166667 50.040263833333)
7,POINT(22.013241833333 50.028074666667)
7,POINT(21.992944166667 50.030495833333)
7,POINT(21.9901375 50.031745166667)
7,POINT(21.995189666667 50.023228333333)
7,POINT(22.004365166667 50.031629666667)
7,POINT(21.992692 50.030639666667)
7,POINT(22.0045175 50.035536)
7,POINT(22.004453333333 50.0355095)
7,POINT(21.992834666667 50.0305305)
7,POINT(21.9945145 50.0385365)
7,POINT(22.009306666667 50.0363295)
7,POINT(21.994350333333 50.030906)
7,POINT(21.995339833333 50.023244333333)
7,POINT(22.004924333333 50.0307095)
7,POINT(22.004447 50.0358)
7,POINT(22.004327333333 50.035628833333)
7,POINT(22.012994166667 50.027977833333)
7,POINT(22.015918666667 50.0271785)
7,POINT(21.995272 50.0234445)
7,POINT(22.005039666667 50.033101666667)
7,POINT(22.0008255 50.035833333333)
7,POINT(21.991241333333 50.02447)
7,POINT(22.007051333333 50.033990333333)
7,POINT(22.0027405 50.037764833333)
7,POINT(22.012983166667 50.027919)
7,POINT(22.017350666667 50.030222166667)
7,POINT(22.004068666667 50.035790166667)
7,POINT(21.9947915 50.038732166667)
7,POINT(21.9945065 50.03098)
7,POINT(21.995419333333 50.0232235)
7,POINT(21.995498 50.023268)
7,POINT(22.0093695 50.036109166667)
7,POINT(21.9996395 50.038251)
7,POINT(21.994472666667 50.038506333333)
7,POINT(21.995349166667 50.023238833333)
7,POINT(22.005616833333 50.0331375)
7,POINT(22.001834333333 50.031772333333)
7,POINT(21.991375166667 50.024469333333)
7,POINT(22.003777666667 50.036017)
7,POINT(21.996941166667 50.038718)
7,POINT(21.996293333333 50.036554833333)
7,POINT(21.99789 50.034965166667)
7,POINT(22.001316166667 50.036704333333)
7,POINT(22.0040345 50.035775666667)
7,POINT(21.994796166667 50.038724333333)
7,POINT(22.005849833333 50.024962166667)
7,POINT(22.004176 50.031628666667)
7,POINT(22.002624166667 50.038548333333)
7,POINT(21.991376166667 50.024462333333)
7,POINT(22.004559666667 50.040448)
7,POINT(22.002563 50.036117833333)
7,POINT(21.991374666667 50.024489166667)
7,POINT(21.994231166667 50.0380535)
7,POINT(21.995231166667 50.023236666667)
7,POINT(21.996613333333 50.023533166667)
7,POINT(22.013116333333 50.028017166667)
7,POINT(22.0038295 50.036070333333)
7,POINT(21.994189666667 50.038101833333)
7,POINT(22.003715 50.037281666667)
7,POINT(22.000977833333 50.035047833333)
7,POINT(22.0042025 50.031630166667)
7,POINT(22.002633666667 50.038520333333)
7,POINT(22.003508 50.037239333333)
7,POINT(22.003579666667 50.037462)
7,POINT(22.003550333333 50.037260666667)
7,POINT(22.002446 50.040403833333)
7,POINT(22.004113 50.037203833333)
7,POINT(22.004247166667 50.037376)
7,POINT(22.0025585 50.036052333333)
7,POINT(22.003265 50.023319833333)
7,POINT(21.991635166667 50.024475166667)
7,POINT(21.991720666667 50.024552)
7,POINT(21.991839833333 50.024354666667)
7,POINT(22.0038585 50.037501666667)
7,POINT(22.022474333333 50.038010833333)
7,POINT(22.028421 50.0386395)
7,POINT(21.994511666667 50.038375666667)
7,POINT(21.9951165 50.038535833333)
7,POINT(22.003467666667 50.033131333333)
7,POINT(21.995317833333 50.0232935)
7,POINT(21.995666833333 50.023353)
7,POINT(22.002038 50.032056166667)
7,POINT(22.0048935 50.030499666667)
7,POINT(22.002711333333 50.036142666667)
7,POINT(22.003433333333 50.033462833333)
7,POINT(22.007204666667 50.037740833333)
7,POINT(21.995669833333 50.023470166667)
7,POINT(21.995692333333 50.023453666667)
7,POINT(22.003888833333 50.037300666667)
7,POINT(22.002652166667 50.0385665)
7,POINT(22.002659666667 50.038580166667)
7,POINT(22.003556333333 50.036968166667)
7,POINT(22.012109666667 50.034758333333)
7,POINT(22.0027955 50.038396)
7,POINT(22.012137833333 50.034727666667)
7,POINT(22.003932666667 50.037240333333)
7,POINT(22.005698 50.0331825)
7,POINT(22.003517666667 50.033381333333)
7,POINT(22.002010166667 50.037611)
7,POINT(22.005497666667 50.030114833333)
7,POINT(22.005669666667 50.033219166667)
7,POINT(22.008958 50.0294195)
7,POINT(22.003372 50.036695833333)
7,POINT(21.999032 50.039683166667)
7,POINT(22.005483 50.030312666667)
7,POINT(21.9950885 50.038470333333)
7,POINT(22.0035005 50.036888666667)
7,POINT(22.0034 50.0369375)
7,POINT(21.999362 50.039468666667)
7,POINT(22.003575 50.036806333333)
7,POINT(21.991464833333 50.024564333333)
7,POINT(21.993627166667 50.020714166667)
7,POINT(22.002671666667 50.038437166667)
7,POINT(21.995160833333 50.038213)
7,POINT(21.995097 50.038177666667)
7,POINT(22.005705 50.033170833333)
7,POINT(22.005699833333 50.0331995)
7,POINT(22.008920333333 50.029333833333)
7,POINT(22.002685166667 50.038533333333)
7,POINT(22.003610666667 50.0313085)
7,POINT(22.002165333333 50.040360166667)
7,POINT(22.002061666667 50.040471833333)
7,POINT(21.998200666667 50.040721)
7,POINT(22.001374166667 50.0379975)
7,POINT(22.000046333333 50.035849)
7,POINT(22.005130333333 50.035909833333)
7,POINT(22.005083333333 50.035903166667)
7,POINT(22.003367666667 50.0368375)
7,POINT(21.991397166667 50.024536166667)
7,POINT(22.002740666667 50.037969833333)
7,POINT(22.003585 50.031306166667)
7,POINT(22.0040695 50.031548)
7,POINT(22.003308666667 50.036803)
7,POINT(22.006585 50.037413166667)
7,POINT(22.0026535 50.038559833333)
7,POINT(21.998090333333 50.0408115)
7,POINT(22.0025855 50.038595333333)
7,POINT(21.9985375 50.040952833333)
7,POINT(21.991445333333 50.024510666667)
7,POINT(21.998355666667 50.040841666667)
7,POINT(21.991414666667 50.024529666667)
7,POINT(22.004855166667 50.030500333333)
7,POINT(22.0028765 50.0380335)
7,POINT(21.997991666667 50.0191745)
7,POINT(21.9982255 50.019347666667)
7,POINT(22.001138166667 50.036565666667)
7,POINT(21.9913955 50.024518666667)
7,POINT(22.002550833333 50.038710166667)
7,POINT(22.0027225 50.039662)
7,POINT(22.004323333333 50.037330833333)
7,POINT(22.0050145 50.037266)
7,POINT(22.0028735 50.029052833333)
7,POINT(21.991447666667 50.024513333333)
7,POINT(22.003355833333 50.037349333333)
7,POINT(22.002661 50.038135833333)
7,POINT(21.991553833333 50.024462166667)
7,POINT(22.002016666667 50.029841)
7,POINT(22.002529333333 50.038688333333)
7,POINT(22.002752666667 50.0396595)
7,POINT(22.002931 50.029034666667)
7,POINT(22.002824833333 50.028941166667)
7,POINT(22.00249 50.038710833333)
7,POINT(22.002552333333 50.038691833333)
7,POINT(22.002590666667 50.0396415)
7,POINT(22.002900666667 50.029050333333)
7,POINT(22.002839166667 50.028920833333)
7,POINT(22.003948833333 50.035562)
7,POINT(22.002451833333 50.038712833333)
7,POINT(22.004588166667 50.037278166667)
7,POINT(22.002593833333 50.038778166667)
7,POINT(21.981284333333 50.0336635)
7,POINT(22.002454166667 50.039788333333)
7,POINT(22.004991666667 50.037200333333)
7,POINT(22.002885833333 50.0290465)
7,POINT(22.002462666667 50.0397665)
7,POINT(22.0024135 50.039751333333)
7,POINT(22.002442833333 50.038716166667)
7,POINT(22.002560333333 50.038566833333)
7,POINT(22.001111 50.036436333333)
7,POINT(22.002499166667 50.038659666667)
7,POINT(22.0024785 50.038648)
7,POINT(21.998154166667 50.040698166667)
7,POINT(22.007240166667 50.0185775)
7,POINT(22.003361666667 50.0208145)
7,POINT(22.000785 50.024706833333)
7,POINT(22.000922166667 50.024857666667)
7,POINT(21.998206833333 50.0406615)
7,POINT(21.998407833333 50.040693333333)
7,POINT(22.002831333333 50.038418)
7,POINT(22.002793333333 50.038236166667)
7,POINT(22.015686333333 50.027177666667)
7,POINT(21.991430666667 50.024558)
7,POINT(22.004876166667 50.030548)
7,POINT(22.0050065 50.030486166667)
7,POINT(22.021909666667 50.037961833333)
7,POINT(22.0081365 50.0252335)
7,POINT(22.005000833333 50.037647833333)
7,POINT(22.0049215 50.030550833333)
7,POINT(21.991399333333 50.024536666667)
7,POINT(21.999891166667 50.036582166667)
7,POINT(22.016029833333 50.0267835)
7,POINT(22.0034925 50.035445333333)
7,POINT(22.00391 50.035540166667)
7,POINT(22.006129166667 50.024855833333)
7,POINT(22.006039166667 50.024579333333)
7,POINT(22.004653 50.0304985)
7,POINT(21.989190166667 50.034212166667)
7,POINT(21.990740333333 50.031885)
7,POINT(21.9908095 50.031916333333)
7,POINT(22.000185833333 50.036033666667)
7,POINT(22.009781333333 50.039443166667)
7,POINT(22.003857333333 50.030184666667)
7,POINT(22.022228333333 50.038019333333)
7,POINT(22.004983 50.032764166667)
7,POINT(22.003571666667 50.033351333333)
7,POINT(22.006798666667 50.033758333333)
7,POINT(21.995679666667 50.023436333333)
7,POINT(21.999455666667 50.026864666667)
7,POINT(21.999654333333 50.026773833333)
7,POINT(21.9914225 50.0245285)
7,POINT(21.999276666667 50.047181166667)
